ssp,model,year,discount_factor,rho,eta
SSP2,IIASA GDP,2149,2.3939924584514914e-67,2,1
SSP2,IIASA GDP,2150,7.95009473386881e-68,2,1
SSP2,IIASA GDP,2151,2.6401088296815655e-68,2,1
SSP2,IIASA GDP,2152,8.767410786777655e-69,2,1
SSP2,IIASA GDP,2153,2.9115273976556673e-69,2,1
SSP2,IIASA GDP,2154,9.668751691301997e-70,2,1
SSP2,IIASA GDP,2155,3.210849375600182e-70,2,1
SSP2,IIASA GDP,2156,1.0662755691685152e-70,2,1
SSP2,IIASA GDP,2157,3.5409433966148593e-71,2,1
SSP2,IIASA GDP,2158,1.175894909400181e-71,2,1
SSP2,IIASA GDP,2159,3.904973005993681e-72,2,1
SSP2,IIASA GDP,2160,1.2967837564087828e-72,2,1
SSP2,IIASA GDP,2161,4.3064269799164777e-73,2,1
SSP2,IIASA GDP,2162,1.430100681142905e-73,2,1
SSP2,IIASA GDP,2163,4.7491527610786676e-74,2,1
SSP2,IIASA GDP,2164,1.5771233623940457e-74,2,1
SSP2,IIASA GDP,2165,5.237393331698514e-75,2,1
SSP2,IIASA GDP,2166,1.7392608317767464e-75,2,1
SSP2,IIASA GDP,2167,5.775827877284341e-76,2,1
SSP2,IIASA GDP,2168,1.9180669775640122e-76,2,1
SSP2,IIASA GDP,2169,6.369616630873903e-77,2,1
SSP2,IIASA GDP,2170,2.1152554367956835e-77,2,1
SSP2,IIASA GDP,2171,7.024450327522817e-78,2,1
SSP2,IIASA GDP,2172,2.332716018382301e-78,2,1
SSP2,IIASA GDP,2173,7.746604743002506e-79,2,1
SSP2,IIASA GDP,2174,2.572532814599728e-79,2,1
SSP2,IIASA GDP,2175,8.543000839394004e-80,2,1
SSP2,IIASA GDP,2176,2.837004174550924e-80,2,1
SSP2,IIASA GDP,2177,9.421271093999207e-81,2,1
SSP2,IIASA GDP,2178,3.1286647310159526e-81,2,1
SSP2,IIASA GDP,2179,1.038983264725059e-81,2,1
SSP2,IIASA GDP,2180,3.450309691790487e-82,2,1
SSP2,IIASA GDP,2181,1.1457967970652186e-82,2,1
SSP2,IIASA GDP,2182,3.805021628315427e-83,2,1
SSP2,IIASA GDP,2183,1.263591382785484e-83,2,1
SSP2,IIASA GDP,2184,4.1962000183336985e-84,2,1
SSP2,IIASA GDP,2185,1.3934959381448238e-84,2,1
SSP2,IIASA GDP,2186,4.627593825704284e-85,2,1
SSP2,IIASA GDP,2187,1.5367554385702722e-85,2,1
SSP2,IIASA GDP,2188,5.1033374296109264e-86,2,1
SSP2,IIASA GDP,2189,1.6947428502155207e-86,2,1
SSP2,IIASA GDP,2190,5.627990247502793e-87,2,1
SSP2,IIASA GDP,2191,1.8689722881532459e-87,2,1
SSP2,IIASA GDP,2192,6.206580431504285e-88,2,1
SSP2,IIASA GDP,2193,2.061113527306262e-88,2,1
SSP2,IIASA GDP,2194,6.844653057070316e-89,2,1
SSP2,IIASA GDP,2195,2.2730080051869298e-89,2,1
SSP2,IIASA GDP,2196,7.548323265716093e-90,2,1
SSP2,IIASA GDP,2197,2.506686469811404e-90,2,1
SSP2,IIASA GDP,2198,8.324334871129105e-91,2,1
SSP2,IIASA GDP,2199,2.764388441922277e-91,2,1
SSP2,IIASA GDP,2200,9.18012499033084e-92,2,1
SSP2,IIASA GDP,2201,3.0485836780410856e-92,2,1
SSP2,IIASA GDP,2202,1.012389531929845e-92,2,1
SSP2,IIASA GDP,2203,3.361995840047655e-93,2,1
SSP2,IIASA GDP,2204,1.116469073613554e-93,2,1
SSP2,IIASA GDP,2205,3.7076285981300876e-94,2,1
SSP2,IIASA GDP,2206,1.2312485985106822e-94,2,1
SSP2,IIASA GDP,2207,4.088794417270078e-95,2,1
SSP2,IIASA GDP,2208,1.357828127229654e-95,2,1
SSP2,IIASA GDP,2209,4.509146303146616e-96,2,1
SSP2,IIASA GDP,2210,1.4974207689057475e-96,2,1
SSP2,IIASA GDP,2211,4.972712811703533e-97,2,1
SSP2,IIASA GDP,2212,1.651364347360465e-97,2,1
SSP2,IIASA GDP,2213,5.483936657904537e-98,2,1
SSP2,IIASA GDP,2214,1.821134222497819e-98,2,1
SSP2,IIASA GDP,2215,6.047717293693198e-99,2,1
SSP2,IIASA GDP,2216,2.008357429814847e-99,2,1
SSP2,IIASA GDP,2217,6.669457863215252e-100,2,1
SSP2,IIASA GDP,2218,2.2148282735361795e-100,2,1
SSP2,IIASA GDP,2219,7.355116985311304e-101,2,1
SSP2,IIASA GDP,2220,2.4425255228136836e-101,2,1
SSP2,IIASA GDP,2221,8.111265859551452e-102,2,1
SSP2,IIASA GDP,2222,2.6936313757956023e-102,2,1
SSP2,IIASA GDP,2223,8.945151243102938e-103,2,1
SSP2,IIASA GDP,2224,2.9705523733124863e-103,2,1
SSP2,IIASA GDP,2225,9.864764901986688e-104,2,1
SSP2,IIASA GDP,2226,3.27594246261187e-104,2,1
SSP2,IIASA GDP,2227,1.0878920202327603e-104,2,1
SSP2,IIASA GDP,2228,3.612728432179236e-105,2,1
SSP2,IIASA GDP,2229,1.1997336575631589e-105,2,1
SSP2,IIASA GDP,2230,3.9841379614067404e-106,2,1
SSP2,IIASA GDP,2231,1.3230732667585116e-106,2,1
SSP2,IIASA GDP,2232,4.393730553931309e-107,2,1
SSP2,IIASA GDP,2233,1.459092906309403e-107,2,1
SSP2,IIASA GDP,2234,4.845431651100069e-108,2,1
SSP2,IIASA GDP,2235,1.6090961572054789e-108,2,1
SSP2,IIASA GDP,2236,5.343570252498783e-109,2,1
SSP2,IIASA GDP,2237,1.7745206161562935e-109,2,1
SSP2,IIASA GDP,2238,5.892920404089753e-110,2,1
SSP2,IIASA GDP,2239,1.9569516731880424e-110,2,1
SSP2,IIASA GDP,2240,6.4987469515720115e-111,2,1
SSP2,IIASA GDP,2241,2.1581377056575016e-111,2,1
SSP2,IIASA GDP,2242,7.166855997453458e-112,2,1
SSP2,IIASA GDP,2243,2.3800068342991125e-112,2,1
SSP2,IIASA GDP,2244,7.903650545403984e-113,2,1
SSP2,IIASA GDP,2245,2.6246854018913264e-113,2,1
SSP2,IIASA GDP,2246,8.716191865172238e-114,2,1
SSP2,IIASA GDP,2247,2.894518351637492e-114,2,1
SSP2,IIASA GDP,2248,9.612267166173338e-115,2,1
SSP2,IIASA GDP,2249,3.1920917005630226e-115,2,1
SSP2,IIASA GDP,2250,1.0600464228315628e-115,2,1
SSP2,IIASA GDP,2251,3.520257323308707e-116,2,1
SSP2,IIASA GDP,2252,1.1690253705311219e-116,2,1
SSP2,IIASA GDP,2253,3.8821602838423585e-117,2,1
SSP2,IIASA GDP,2254,1.2892079889246301e-117,2,1
SSP2,IIASA GDP,2255,4.281268977029645e-118,2,1
SSP2,IIASA GDP,2256,1.421746080627804e-118,2,1
SSP2,IIASA GDP,2257,4.72140836893399e-119,2,1
SSP2,IIASA GDP,2258,1.5679098602752267e-119,2,1
SSP2,IIASA GDP,2259,5.206796654412952e-120,2,1
SSP2,IIASA GDP,2260,1.7291001279657086e-120,2,1
SSP2,IIASA GDP,2261,5.742085683329068e-121,2,1
SSP2,IIASA GDP,2262,1.9068616942087543e-121,2,1
SSP2,IIASA GDP,2263,6.332405542810673e-122,2,1
SSP2,IIASA GDP,2264,2.102898185033731e-122,2,1
SSP2,IIASA GDP,2265,6.98341372282886e-123,2,1
SSP2,IIASA GDP,2266,2.3190883691505104e-123,2,1
SSP2,IIASA GDP,2267,7.701349336282157e-124,2,1
SSP2,IIASA GDP,2268,2.5575041636373416e-124,2,1
SSP2,IIASA GDP,2269,8.493092913221795e-125,2,1
SSP2,IIASA GDP,2270,2.820430490718326e-125,2,1
SSP2,IIASA GDP,2271,9.366232342271655e-126,2,1
SSP2,IIASA GDP,2272,3.110387175933304e-126,2,1
SSP2,IIASA GDP,2273,1.032913559121034e-126,2,1
SSP2,IIASA GDP,2274,3.4301530975671686e-127,2,1
SSP2,IIASA GDP,2275,1.1391030903652739e-127,2,1
SSP2,IIASA GDP,2276,3.7827928187812004e-128,2,1
SSP2,IIASA GDP,2277,1.2562095240417627e-128,2,1
SSP2,IIASA GDP,2278,4.171685957682655e-129,2,1
SSP2,IIASA GDP,2279,1.3853551813183105e-129,2,1
SSP2,IIASA GDP,2280,4.6005595768085994e-130,2,1
SSP2,IIASA GDP,2281,1.5277777645170003e-130,2,1
SSP2,IIASA GDP,2282,5.07352390243738e-131,2,1
SSP2,IIASA GDP,2283,1.6848422189690138e-131,2,1
SSP2,IIASA GDP,2284,5.595111716053391e-132,2,1
SSP2,IIASA GDP,2285,1.858053814337238e-132,2,1
SSP2,IIASA GDP,2286,6.1703217954839036e-133,2,1
SSP2,IIASA GDP,2287,2.0490725707750388e-133,2,1
SSP2,IIASA GDP,2288,6.804666822037838e-134,2,1
SSP2,IIASA GDP,2289,2.2597291681782046e-134,2,1
SSP2,IIASA GDP,2290,7.504226212777482e-135,2,1
SSP2,IIASA GDP,2291,2.492042491000663e-135,2,1
SSP2,IIASA GDP,2292,8.27570438425553e-136,2,1
SSP2,IIASA GDP,2293,2.748238976779469e-136,2,1
SSP2,IIASA GDP,2294,9.126495006103704e-137,2,1
SSP2,IIASA GDP,2295,3.0307739538008763e-137,2,1
SSP2,IIASA GDP,2296,1.0064751860264612e-137,2,1
SSP2,IIASA GDP,2297,3.3423551724027846e-138,2,1
SSP2,IIASA GDP,2298,1.1099466984965433e-138,2,1
SSP2,IIASA GDP,2299,3.685968755432169e-139,2,1
SSP2,IIASA GDP,2300,1.224055685234734e-139,2,1
SSP2,OECD Env-Growth,2011,0.3302787613602374,2,1
SSP2,OECD Env-Growth,2012,0.10908406020565273,2,1
SSP2,OECD Env-Growth,2013,0.03602814828886854,2,1
SSP2,OECD Env-Growth,2014,0.011899332190950466,2,1
SSP2,OECD Env-Growth,2015,0.003930096697041119,2,1
SSP2,OECD Env-Growth,2016,0.0012962857823669489,2,1
SSP2,OECD Env-Growth,2017,0.0004275611922810434,2,1
SSP2,OECD Env-Growth,2018,0.00014102490024305345,2,1
SSP2,OECD Env-Growth,2019,4.6515031877566726e-05,2,1
SSP2,OECD Env-Growth,2020,1.534231321448941e-05,2,1
SSP2,OECD Env-Growth,2021,5.066687483015468e-06,2,1
SSP2,OECD Env-Growth,2022,1.673236733708538e-06,2,1
SSP2,OECD Env-Growth,2023,5.52574275878833e-07,2,1
SSP2,OECD Env-Growth,2024,1.824836403670561e-07,2,1
SSP2,OECD Env-Growth,2025,6.026389655698534e-08,2,1
SSP2,OECD Env-Growth,2026,1.9928183502155125e-08,2,1
SSP2,OECD Env-Growth,2027,6.589890803360858e-09,2,1
SSP2,OECD Env-Growth,2028,2.1791580148548733e-09,2,1
SSP2,OECD Env-Growth,2029,7.206082460857123e-10,2,1
SSP2,OECD Env-Growth,2030,2.3829214806219957e-10,2,1
SSP2,OECD Env-Growth,2031,7.888782666902582e-11,2,1
SSP2,OECD Env-Growth,2032,2.611621594404296e-11,2,1
SSP2,OECD Env-Growth,2033,8.645906016620984e-12,2,1
SSP2,OECD Env-Growth,2034,2.8622711271957295e-12,2,1
SSP2,OECD Env-Growth,2035,9.475694033486806e-13,2,1
SSP2,OECD Env-Growth,2036,3.138528743474356e-13,2,1
SSP2,OECD Env-Growth,2037,1.0395399681336108e-13,2,1
SSP2,OECD Env-Growth,2038,3.443152615995972e-14,2,1
SSP2,OECD Env-Growth,2039,1.1404371453196658e-14,2,1
SSP2,OECD Env-Growth,2040,3.77734311393181e-15,2,1
SSP2,OECD Env-Growth,2041,1.2515944422167497e-15,2,1
SSP2,OECD Env-Growth,2042,4.147064750380353e-16,2,1
SSP2,OECD Env-Growth,2043,1.3740989464116615e-16,2,1
SSP2,OECD Env-Growth,2044,4.552974279836029e-17,2,1
SSP2,OECD Env-Growth,2045,1.5085940388049834e-17,2,1
SSP2,OECD Env-Growth,2046,5.000456403700409e-18,2,1
SSP2,OECD Env-Growth,2047,1.6574746818644146e-18,2,1
SSP2,OECD Env-Growth,2048,5.493943150846307e-19,2,1
SSP2,OECD Env-Growth,2049,1.8210481086069541e-19,2,1
SSP2,OECD Env-Growth,2050,6.036131286415157e-20,2,1
SSP2,OECD Env-Growth,2051,2.0009523655520685e-20,2,1
SSP2,OECD Env-Growth,2052,6.633073701063038e-21,2,1
SSP2,OECD Env-Growth,2053,2.198836288218938e-21,2,1
SSP2,OECD Env-Growth,2054,7.289050657787174e-22,2,1
SSP2,OECD Env-Growth,2055,2.4162899155545246e-22,2,1
SSP2,OECD Env-Growth,2056,8.0085564990674e-23,2,1
SSP2,OECD Env-Growth,2057,2.6543576905189213e-23,2,1
SSP2,OECD Env-Growth,2058,8.797608845036434e-24,2,1
SSP2,OECD Env-Growth,2059,2.9158813699721162e-24,2,1
SSP2,OECD Env-Growth,2060,9.66440349135033e-25,2,1
SSP2,OECD Env-Growth,2061,3.2028605937701093e-25,2,1
SSP2,OECD Env-Growth,2062,1.0614536109038327e-25,2,1
SSP2,OECD Env-Growth,2063,3.517742140548672e-26,2,1
SSP2,OECD Env-Growth,2064,1.1658078733045145e-26,2,1
SSP2,OECD Env-Growth,2065,3.8635805103293076e-27,2,1
SSP2,OECD Env-Growth,2066,1.2804293751164736e-27,2,1
SSP2,OECD Env-Growth,2067,4.243471516325209e-28,2,1
SSP2,OECD Env-Growth,2068,1.406329068967616e-28,2,1
SSP2,OECD Env-Growth,2069,4.6607157432649324e-29,2,1
SSP2,OECD Env-Growth,2070,1.5446079953011194e-29,2,1
SSP2,OECD Env-Growth,2071,5.1193560239985794e-30,2,1
SSP2,OECD Env-Growth,2072,1.696728631483056e-30,2,1
SSP2,OECD Env-Growth,2073,5.6235355294663595e-31,2,1
SSP2,OECD Env-Growth,2074,1.8638308604204327e-31,2,1
SSP2,OECD Env-Growth,2075,6.177369126687495e-32,2,1
SSP2,OECD Env-Growth,2076,2.0473569439746608e-32,2,1
SSP2,OECD Env-Growth,2077,6.785526929145922e-33,2,1
SSP2,OECD Env-Growth,2078,2.2489178470646944e-33,2,1
SSP2,OECD Env-Growth,2079,7.453557454944321e-34,2,1
SSP2,OECD Env-Growth,2080,2.470322284411926e-34,2,1
SSP2,OECD Env-Growth,2081,8.187678618772236e-35,2,1
SSP2,OECD Env-Growth,2082,2.713738267566121e-35,2,1
SSP2,OECD Env-Growth,2083,8.994460735144343e-36,2,1
SSP2,OECD Env-Growth,2084,2.9811395182414045e-36,2,1
SSP2,OECD Env-Growth,2085,9.88074003424728e-37,2,1
SSP2,OECD Env-Growth,2086,3.2749001599487382e-37,2,1
SSP2,OECD Env-Growth,2087,1.0854420843437677e-37,2,1
SSP2,OECD Env-Growth,2088,3.5976196553209856e-38,2,1
SSP2,OECD Env-Growth,2089,1.1924051380573514e-38,2,1
SSP2,OECD Env-Growth,2090,3.952140997347071e-39,2,1
SSP2,OECD Env-Growth,2091,1.3099614584928557e-39,2,1
SSP2,OECD Env-Growth,2092,4.341947880626267e-40,2,1
SSP2,OECD Env-Growth,2093,1.4391653491672374e-40,2,1
SSP2,OECD Env-Growth,2094,4.770202128600662e-41,2,1
SSP2,OECD Env-Growth,2095,1.5811128555084518e-41,2,1
SSP2,OECD Env-Growth,2096,5.2410678463380896e-42,2,1
SSP2,OECD Env-Growth,2097,1.737307496692613e-42,2,1
SSP2,OECD Env-Growth,2098,5.75882134434337e-43,2,1
SSP2,OECD Env-Growth,2099,1.9089322609382947e-43,2,1
SSP2,OECD Env-Growth,2100,6.327722565018186e-44,2,1
SSP2,OECD Env-Growth,2101,2.0975114559675097e-44,2,1
SSP2,OECD Env-Growth,2102,6.952824278733683e-45,2,1
SSP2,OECD Env-Growth,2103,2.30471997248998e-45,2,1
SSP2,OECD Env-Growth,2104,7.639678407868003e-46,2,1
SSP2,OECD Env-Growth,2105,2.5323981599633718e-46,2,1
SSP2,OECD Env-Growth,2106,8.394385336928798e-47,2,1
SSP2,OECD Env-Growth,2107,2.7825681718969664e-47,2,1
SSP2,OECD Env-Growth,2108,9.22364809391368e-48,2,1
SSP2,OECD Env-Growth,2109,3.057451925871726e-48,2,1
SSP2,OECD Env-Growth,2110,1.0134831884127396e-48,2,1
SSP2,OECD Env-Growth,2111,3.3594908377910052e-49,2,1
SSP2,OECD Env-Growth,2112,1.1136029505213093e-49,2,1
SSP2,OECD Env-Growth,2113,3.691367505634238e-50,2,1
SSP2,OECD Env-Growth,2114,1.2236133224389829e-50,2,1
SSP2,OECD Env-Growth,2115,4.056029535300678e-51,2,1
SSP2,OECD Env-Growth,2116,1.3444913756283333e-51,2,1
SSP2,OECD Env-Growth,2117,4.456715720155535e-52,2,1
SSP2,OECD Env-Growth,2118,1.4773107042801992e-52,2,1
SSP2,OECD Env-Growth,2119,4.896984806795559e-53,2,1
SSP2,OECD Env-Growth,2120,1.6232509605804766e-53,2,1
SSP2,OECD Env-Growth,2121,5.380747102520967e-54,2,1
SSP2,OECD Env-Growth,2122,1.7836083319448243e-54,2,1
SSP2,OECD Env-Growth,2123,5.912299205239599e-55,2,1
SSP2,OECD Env-Growth,2124,1.9598070532762086e-55,2,1
SSP2,OECD Env-Growth,2125,6.49636216426148e-56,2,1
SSP2,OECD Env-Growth,2126,2.1534120564929e-56,2,1
SSP2,OECD Env-Growth,2127,7.138123410913845e-57,2,1
SSP2,OECD Env-Growth,2128,2.3661428696753606e-57,2,1
SSP2,OECD Env-Growth,2129,7.84328283138887e-58,2,1
SSP2,OECD Env-Growth,2130,2.5998888892791015e-58,2,1
SSP2,OECD Env-Growth,2131,8.618103391026099e-59,2,1
SSP2,OECD Env-Growth,2132,2.8567261610556617e-59,2,1
SSP2,OECD Env-Growth,2133,9.469466759655753e-60,2,1
SSP2,OECD Env-Growth,2134,3.1389358187236503e-60,2,1
SSP2,OECD Env-Growth,2135,1.0404934432046622e-60,2,1
SSP2,OECD Env-Growth,2136,3.449024344155307e-61,2,1
SSP2,OECD Env-Growth,2137,1.1432814886307823e-61,2,1
SSP2,OECD Env-Growth,2138,3.789745829022076e-62,2,1
SSP2,OECD Env-Growth,2139,1.2562237376720459e-62,2,1
SSP2,OECD Env-Growth,2140,4.16412643561889e-63,2,1
SSP2,OECD Env-Growth,2141,1.380323301639991e-63,2,1
SSP2,OECD Env-Growth,2142,4.575491274119184e-64,2,1
SSP2,OECD Env-Growth,2143,1.5166823869934924e-64,2,1
SSP2,OECD Env-Growth,2144,5.0274939349744625e-65,2,1
SSP2,OECD Env-Growth,2145,1.6665120847291451e-65,2,1
SSP2,OECD Env-Growth,2146,5.524148938754291e-66,2,1
SSP2,OECD Env-Growth,2147,1.8311431268438654e-66,2,1
SSP2,OECD Env-Growth,2148,6.069867391634189e-67,2,1
SSP2,OECD Env-Growth,2149,2.0120377054046375e-67,2,1
SSP2,OECD Env-Growth,2150,6.669496163210308e-68,2,1
SSP2,OECD Env-Growth,2151,2.2108024591980147e-68,2,1
SSP2,OECD Env-Growth,2152,7.328360934603731e-69,2,1
SSP2,OECD Env-Growth,2153,2.429202743301991e-69,2,1
SSP2,OECD Env-Growth,2154,8.052313499191766e-70,2,1
SSP2,OECD Env-Growth,2155,2.6691783083173162e-70,2,1
SSP2,OECD Env-Growth,2156,8.847783736073862e-71,2,1
SSP2,OECD Env-Growth,2157,2.9328605285153806e-71,2,1
SSP2,OECD Env-Growth,2158,9.721836717881224e-72,2,1
SSP2,OECD Env-Growth,2159,3.2225913319167207e-72,2,1
SSP2,OECD Env-Growth,2160,1.0682235460140612e-72,2,1
SSP2,OECD Env-Growth,2161,3.540944000430098e-73,2,1
SSP2,OECD Env-Growth,2162,1.1737509869508963e-73,2,1
SSP2,OECD Env-Growth,2163,3.890746024791307e-74,2,1
SSP2,OECD Env-Growth,2164,1.2897032503251602e-74,2,1
SSP2,OECD Env-Growth,2165,4.2751042172908257e-75,2,1
SSP2,OECD Env-Growth,2166,1.417110181283169e-75,2,1
SSP2,OECD Env-Growth,2167,4.697432305332272e-76,2,1
SSP2,OECD Env-Growth,2168,1.557103361094971e-76,2,1
SSP2,OECD Env-Growth,2169,5.161481250897461e-77,2,1
SSP2,OECD Env-Growth,2170,1.7109261574409466e-77,2,1
SSP2,OECD Env-Growth,2171,5.671372565204339e-78,2,1
SSP2,OECD Env-Growth,2172,1.879944767543985e-78,2,1
SSP2,OECD Env-Growth,2173,6.231634914446273e-79,2,1
SSP2,OECD Env-Growth,2174,2.0656603522282592e-79,2,1
SSP2,OECD Env-Growth,2175,6.847244341731347e-80,2,1
SSP2,OECD Env-Growth,2176,2.269722368674824e-80,2,1
SSP2,OECD Env-Growth,2177,7.523668462458061e-81,2,1
SSP2,OECD Env-Growth,2178,2.493943220290646e-81,2,1
SSP2,OECD Env-Growth,2179,8.266915025654412e-82,2,1
SSP2,OECD Env-Growth,2180,2.740314353805781e-82,2,1
SSP2,OECD Env-Growth,2181,9.08358527258426e-83,2,1
SSP2,OECD Env-Growth,2182,3.011023946567177e-83,2,1
SSP2,OECD Env-Growth,2183,9.98093256653234e-84,2,1
SSP2,OECD Env-Growth,2184,3.308476341121099e-84,2,1
SSP2,OECD Env-Growth,2185,1.0966926814496064e-84,2,1
SSP2,OECD Env-Growth,2186,3.635313399694958e-85,2,1
SSP2,OECD Env-Growth,2187,1.2050325252953713e-85,2,1
SSP2,OECD Env-Growth,2188,3.994437968241162e-86,2,1
SSP2,OECD Env-Growth,2189,1.3240750226402095e-86,2,1
SSP2,OECD Env-Growth,2190,4.389039658441942e-87,2,1
SSP2,OECD Env-Growth,2191,1.4548774649463857e-87,2,1
SSP2,OECD Env-Growth,2192,4.8226231766614165e-88,2,1
SSP2,OECD Env-Growth,2193,1.5986015911607326e-88,2,1
SSP2,OECD Env-Growth,2194,5.2990394514521335e-89,2,1
SSP2,OECD Env-Growth,2195,1.756523905850587e-89,2,1
SSP2,OECD Env-Growth,2196,5.822519836079148e-90,2,1
SSP2,OECD Env-Growth,2197,1.9300470166455502e-90,2,1
SSP2,OECD Env-Growth,2198,6.397713689835771e-91,2,1
SSP2,OECD Env-Growth,2199,2.1207120916800388e-91,2,1
SSP2,OECD Env-Growth,2200,7.029729671934371e-92,2,1
SSP2,OECD Env-Growth,2201,2.3302125476790225e-92,2,1
SSP2,OECD Env-Growth,2202,7.724181114729293e-93,2,1
SSP2,OECD Env-Growth,2203,2.5604090902594775e-93,2,1
SSP2,OECD Env-Growth,2204,8.487235879260089e-94,2,1
SSP2,OECD Env-Growth,2205,2.8133462400299393e-94,2,1
SSP2,OECD Env-Growth,2206,9.325671135913584e-95,2,1
SSP2,OECD Env-Growth,2207,3.091270491266879e-95,2,1
SSP2,OECD Env-Growth,2208,1.0246933556746343e-95,2,1
SSP2,OECD Env-Growth,2209,3.396650264446539e-96,2,1
SSP2,OECD Env-Growth,2210,1.1259205454073524e-96,2,1
SSP2,OECD Env-Growth,2211,3.732197829843257e-97,2,1
SSP2,OECD Env-Growth,2212,1.2371477452742607e-97,2,1
SSP2,OECD Env-Growth,2213,4.100893396911561e-98,2,1
SSP2,OECD Env-Growth,2214,1.3593628341540278e-98,2,1
SSP2,OECD Env-Growth,2215,4.506011583405032e-99,2,1
SSP2,OECD Env-Growth,2216,1.4936512812943134e-99,2,1
SSP2,OECD Env-Growth,2217,4.951150499320868e-100,2,1
SSP2,OECD Env-Growth,2218,1.641205787048429e-100,2,1
SSP2,OECD Env-Growth,2219,5.4402637039829817e-101,2,1
SSP2,OECD Env-Growth,2220,1.8033368759990422e-101,2,1
SSP2,OECD Env-Growth,2221,5.977695320094649e-102,2,1
SSP2,OECD Env-Growth,2222,1.981484536553138e-102,2,1
SSP2,OECD Env-Growth,2223,6.568218616630728e-103,2,1
SSP2,OECD Env-Growth,2224,2.177231010386819e-103,2,1
SSP2,OECD Env-Growth,2225,7.217078403248458e-104,2,1
SSP2,OECD Env-Growth,2226,2.3923148453310603e-104,2,1
SSP2,OECD Env-Growth,2227,7.930037612748304e-105,2,1
SSP2,OECD Env-Growth,2228,2.6286463365109633e-105,2,1
SSP2,OECD Env-Growth,2229,8.713428485313065e-106,2,1
SSP2,OECD Env-Growth,2230,2.8883244928809945e-106,2,1
SSP2,OECD Env-Growth,2231,9.574208809124712e-107,2,1
SSP2,OECD Env-Growth,2232,3.173655679846706e-107,2,1
SSP2,OECD Env-Growth,2233,1.052002371686738e-107,2,1
SSP2,OECD Env-Growth,2234,3.4871741035498155e-108,2,1
SSP2,OECD Env-Growth,2235,1.1559273586970145e-108,2,1
SSP2,OECD Env-Growth,2236,3.8316643187504924e-109,2,1
SSP2,OECD Env-Growth,2237,1.2701188652663383e-109,2,1
SSP2,OECD Env-Growth,2238,4.2101859602135414e-110,2,1
SSP2,OECD Env-Growth,2239,1.3955910981498746e-110,2,1
SSP2,OECD Env-Growth,2240,4.626100917253515e-111,2,1
SSP2,OECD Env-Growth,2241,1.5334584553444569e-111,2,1
SSP2,OECD Env-Growth,2242,5.083103192793024e-112,2,1
SSP2,OECD Env-Growth,2243,1.6849454237597014e-112,2,1
SSP2,OECD Env-Growth,2244,5.585251712131356e-113,2,1
SSP2,OECD Env-Growth,2245,1.851397454658159e-113,2,1
SSP2,OECD Env-Growth,2246,6.137006372818774e-114,2,1
SSP2,OECD Env-Growth,2247,2.0342929134561382e-114,2,1
SSP2,OECD Env-Growth,2248,6.743267655818138e-115,2,1
SSP2,OECD Env-Growth,2249,2.235256210018915e-115,2,1
SSP2,OECD Env-Growth,2250,7.409420149765553e-116,2,1
SSP2,OECD Env-Growth,2251,2.456072226068762e-116,2,1
SSP2,OECD Env-Growth,2252,8.141380374896454e-117,2,1
SSP2,OECD Env-Growth,2253,2.6987021678446948e-117,2,1
SSP2,OECD Env-Growth,2254,8.945649331391525e-118,2,1
SSP2,OECD Env-Growth,2255,2.9653009848114117e-118,2,1
SSP2,OECD Env-Growth,2256,9.82937023885749e-119,2,1
SSP2,OECD Env-Growth,2257,3.258236509123947e-119,2,1
SSP2,OECD Env-Growth,2258,1.0800391979763457e-119,2,1
SSP2,OECD Env-Growth,2259,3.5801104858377044e-120,2,1
SSP2,OECD Env-Growth,2260,1.186733881031399e-120,2,1
SSP2,OECD Env-Growth,2261,3.933781680646407e-121,2,1
SSP2,OECD Env-Growth,2262,1.3039686957905128e-121,2,1
SSP2,OECD Env-Growth,2263,4.3223912703823684e-122,2,1
SSP2,OECD Env-Growth,2264,1.4327848785473608e-122,2,1
SSP2,OECD Env-Growth,2265,4.749390741788106e-123,2,1
SSP2,OECD Env-Growth,2266,1.5743265270255968e-123,2,1
SSP2,OECD Env-Growth,2267,5.218572546345894e-124,2,1
SSP2,OECD Env-Growth,2268,1.7298507618319692e-124,2,1
SSP2,OECD Env-Growth,2269,5.7341037834301e-125,2,1
SSP2,OECD Env-Growth,2270,1.9007388917369054e-125,2,1
SSP2,OECD Env-Growth,2271,6.300563210943635e-126,2,1
SSP2,OECD Env-Growth,2272,2.0885086819484678e-126,2,1
SSP2,OECD Env-Growth,2273,6.922981912153296e-127,2,1
SSP2,OECD Env-Growth,2274,2.2948278343419532e-127,2,1
SSP2,OECD Env-Growth,2275,7.606887979911811e-128,2,1
SSP2,OECD Env-Growth,2276,2.5215287993715503e-128,2,1
SSP2,OECD Env-Growth,2277,8.358355615135327e-129,2,1
SSP2,OECD Env-Growth,2278,2.7706250512179846e-129,2,1
SSP2,OECD Env-Growth,2279,9.18405907561086e-130,2,1
SSP2,OECD Env-Growth,2280,3.044328970721995e-130,2,1
SSP2,OECD Env-Growth,2281,1.009133195428711e-130,2,1
SSP2,OECD Env-Growth,2282,3.3450714949332454e-131,2,1
SSP2,OECD Env-Growth,2283,1.108823231353646e-131,2,1
SSP2,OECD Env-Growth,2284,3.675523707794702e-132,2,1
SSP2,OECD Env-Growth,2285,1.2183614253886632e-132,2,1
