,filtered_tau,ipt_ttmax500,ipt_ttmax100,ipt_dT_lt_0
81369,True,False,True,True
81370,True,False,True,True
81371,True,False,True,True
81372,True,False,False,True
81373,True,False,True,True
81374,True,True,True,True
81375,True,False,True,True
81376,True,True,True,True
81377,True,False,False,True
81378,True,True,True,True
81379,True,False,True,True
81380,True,False,True,True
81381,True,True,True,True
81382,True,False,True,True
81383,True,True,True,True
81384,True,True,True,True
81385,True,True,True,True
81386,True,True,True,True
81387,True,False,True,True
81388,True,True,True,True
81389,True,True,True,True
81390,True,True,True,True
81391,False,False,False,False
81392,True,True,True,True
81393,True,True,True,True
81394,True,True,True,True
81395,False,False,False,False
81396,True,False,True,True
81397,True,False,True,True
81398,True,True,True,True
81399,False,False,False,False
81400,True,False,True,True
81401,True,True,True,True
81402,True,False,False,True
81403,True,False,True,True
81404,True,True,True,True
81405,True,True,True,True
81406,True,True,True,True
81407,True,True,True,True
81408,True,False,False,True
81409,True,False,True,True
81410,True,False,True,True
81411,True,True,True,True
81412,True,True,True,True
81413,False,False,False,False
81414,True,False,True,True
81415,True,True,True,True
81416,True,True,True,True
81417,True,False,True,True
81418,True,False,True,True
81419,True,True,True,True
81420,False,False,False,False
81421,True,True,True,True
81422,True,True,True,True
81423,True,True,True,True
81424,True,True,True,True
81425,True,True,True,True
81426,True,True,True,True
81427,True,True,True,True
81428,True,True,True,True
81429,True,False,False,True
81430,True,True,True,True
81431,True,True,True,True
81432,True,True,True,True
81433,True,True,True,True
81434,True,False,True,True
81435,True,False,True,True
81436,True,False,True,True
81437,True,True,True,True
81438,True,True,True,True
81439,True,False,True,True
81440,True,False,False,True
81441,True,True,True,True
81442,True,True,True,True
81443,True,False,True,True
81444,True,True,True,True
81445,True,True,True,True
81446,True,True,True,True
81447,True,False,True,True
81448,True,False,True,True
81449,True,False,False,True
81450,True,False,False,True
81451,True,False,True,True
81452,True,False,True,True
81453,True,False,False,True
81454,True,False,True,True
81455,True,False,True,True
81456,True,True,True,True
81457,True,True,True,True
81458,True,True,True,True
81459,True,True,True,True
81460,True,True,True,True
81461,True,True,True,True
81462,True,False,True,True
81463,True,False,False,True
81464,True,True,True,True
81465,True,True,True,True
81466,True,True,True,True
81467,True,True,True,True
81468,True,True,True,True
81469,True,False,True,True
81470,True,False,False,True
81471,True,True,True,True
81472,True,True,True,True
81473,True,False,True,True
81474,True,False,True,True
81475,True,False,False,True
81476,True,False,True,True
81477,True,False,True,True
81478,True,True,True,True
81479,True,False,True,True
81480,True,True,True,True
81481,True,False,False,True
81482,True,False,True,True
81483,True,True,True,True
81484,True,False,False,True
81485,True,False,True,True
81486,True,True,True,True
81487,True,False,True,True
81488,True,False,True,True
81489,True,True,True,True
81490,True,True,True,True
81491,True,False,True,True
81492,True,False,True,True
81493,True,False,True,True
81494,True,True,True,True
81495,True,True,True,True
81496,True,True,True,True
81497,False,False,False,False
81498,True,True,True,True
81499,True,True,True,True
81500,True,True,True,True
81501,True,False,False,True
81502,True,False,False,True
81503,True,False,True,True
81504,True,False,True,True
81505,True,True,True,True
81506,True,True,True,True
81507,True,False,True,True
81508,True,True,True,True
81509,True,True,True,True
81510,True,False,True,True
81511,True,False,True,True
81512,True,True,True,True
81513,True,True,True,True
81514,True,False,True,True
81515,True,False,True,True
81516,True,False,True,True
81517,True,True,True,True
81518,True,True,True,True
81519,True,True,True,True
81520,True,True,True,True
81521,True,True,True,True
81522,True,False,False,True
81523,True,False,True,True
81524,True,True,True,True
81525,True,True,True,True
81526,True,False,True,True
81527,True,False,True,True
81528,True,True,True,True
81529,True,True,True,True
81530,True,True,True,True
81531,True,True,True,True
81532,True,False,False,True
81533,True,False,True,True
81534,True,False,True,True
81535,True,True,True,True
81536,True,False,True,True
81537,False,False,False,False
81538,True,True,True,True
81539,False,False,False,False
81540,True,True,True,True
81541,True,True,True,True
81542,True,False,True,True
81543,True,True,True,True
81544,True,True,True,True
81545,True,True,True,True
81546,True,False,True,True
81547,True,True,True,True
81548,True,True,True,True
81549,True,True,True,True
81550,True,False,True,True
81551,True,True,True,True
81552,True,False,False,True
81553,True,True,True,True
81554,True,True,True,True
81555,True,False,True,True
81556,True,True,True,True
81557,True,True,True,True
81558,True,False,False,True
81559,True,True,True,True
81560,True,True,True,True
81561,True,False,True,True
81562,True,False,True,True
81563,True,True,True,True
81564,True,True,True,True
81565,True,False,False,True
81566,True,False,True,True
81567,True,True,True,True
81568,True,True,True,True
81569,True,False,True,True
81570,True,True,True,True
81571,True,True,True,True
81572,True,False,True,True
81573,True,True,True,True
81574,True,False,True,True
81575,True,False,False,True
81576,True,True,True,True
81577,True,False,True,True
81578,True,False,True,True
81579,True,False,True,True
81580,True,True,True,True
81581,True,True,True,True
81582,True,False,False,True
81583,True,True,True,True
81584,True,True,True,True
81585,True,True,True,True
81586,True,True,True,True
81587,True,False,True,True
81588,True,True,True,True
81589,True,False,True,True
81590,True,True,True,True
81591,True,False,True,True
81592,True,False,True,True
81593,True,True,True,True
81594,True,True,True,True
81595,True,True,True,True
81596,True,True,True,True
81597,True,False,False,True
81598,True,False,True,True
81599,True,True,True,True
81600,True,True,True,True
81601,True,False,True,True
81602,True,True,True,True
81603,True,False,True,True
81604,True,True,True,True
81605,True,False,True,True
81606,True,True,True,True
81607,True,False,True,True
81608,True,True,True,True
81609,True,False,True,True
81610,True,True,True,True
81611,True,False,True,True
81612,True,True,True,True
81613,True,True,True,True
81614,True,True,True,True
81615,True,True,True,True
81616,True,False,True,True
81617,True,False,True,True
81618,True,False,True,True
81619,True,True,True,True
81620,True,False,True,True
81621,True,False,True,True
81622,True,False,True,True
81623,True,True,True,True
81624,True,False,False,True
81625,True,True,True,True
81626,True,False,False,True
81627,True,False,True,True
81628,False,False,False,False
81629,True,True,True,True
81630,True,False,True,True
81631,True,False,True,True
81632,True,False,False,True
81633,True,True,True,True
81634,True,True,True,True
81635,True,False,True,True
81636,True,True,True,True
81637,True,False,False,True
81638,True,True,True,True
81639,True,True,True,True
81640,True,True,True,True
81641,True,False,True,True
81642,True,True,True,True
81643,True,True,True,True
81644,True,True,True,True
81645,True,True,True,True
81646,True,True,True,True
81647,False,False,False,False
81648,True,True,True,True
81649,True,True,True,True
81650,True,True,True,True
81651,True,True,True,True
81652,True,True,True,True
81653,True,True,True,True
81654,True,False,True,True
81655,True,False,True,True
81656,True,True,True,True
81657,True,False,True,True
81658,True,False,True,True
81659,True,False,True,True
81660,True,True,True,True
81661,True,True,True,True
81662,True,False,False,True
81663,True,True,True,True
81664,True,True,True,True
81665,True,True,True,True
81666,True,False,False,True
81667,True,True,True,True
81668,True,False,True,True
81669,True,True,True,True
81670,True,True,True,True
81671,True,True,True,True
81672,True,True,True,True
81673,True,True,True,True
81674,True,False,True,True
81675,True,True,True,True
81676,True,False,True,True
81677,True,False,True,True
81678,True,True,True,True
81679,True,False,False,True
81680,True,True,True,True
81681,True,True,True,True
81682,True,True,True,True
81683,True,True,True,True
81684,True,True,True,True
81685,True,True,True,True
81686,True,False,True,True
81687,True,False,True,True
81688,True,True,True,True
81689,True,True,True,True
81690,True,True,True,True
81691,True,True,True,True
81692,False,False,False,False
81693,True,True,True,True
81694,True,True,True,True
81695,True,True,True,True
81696,True,True,True,True
81697,True,False,True,True
81698,True,True,True,True
81699,True,False,False,True
81700,True,False,True,True
81701,True,False,True,True
81702,True,True,True,True
81703,True,True,True,True
81704,True,True,True,True
81705,True,True,True,True
81706,True,True,True,True
81707,True,False,True,True
81708,True,False,False,True
81709,True,True,True,True
81710,True,True,True,True
81711,False,False,False,False
81712,True,True,True,True
81713,True,True,True,True
81714,True,True,True,True
81715,True,False,True,True
81716,True,True,True,True
81717,True,True,True,True
81718,True,False,True,True
81719,True,True,True,True
81720,True,True,True,True
81721,False,False,False,False
81722,True,False,True,True
81723,True,False,False,True
81724,True,False,False,True
81725,True,True,True,True
81726,True,False,True,True
81727,True,False,True,True
81728,True,True,True,True
81729,True,True,True,True
81730,True,True,True,True
81731,True,False,False,True
81732,True,True,True,True
81733,True,True,True,True
81734,True,False,False,True
81735,True,True,True,True
81736,True,True,True,True
81737,True,True,True,True
81738,True,False,True,True
81739,True,False,True,True
81740,True,False,False,True
81741,True,False,True,True
81742,True,False,True,True
81743,True,True,True,True
81744,True,False,False,True
81745,True,False,False,True
81746,True,True,True,True
81747,True,False,True,True
81748,True,False,True,True
81749,True,False,True,True
81750,True,False,False,True
81751,True,True,True,True
81752,True,True,True,True
81753,True,True,True,True
81754,True,False,False,True
81755,True,True,True,True
81756,True,False,True,True
81757,True,True,True,True
81758,True,True,True,True
81759,True,True,True,True
81760,True,True,True,True
81761,True,True,True,True
81762,True,True,True,True
81763,True,False,True,True
81764,True,False,True,True
81765,True,True,True,True
81766,True,False,True,True
81767,True,True,True,True
81768,True,False,True,True
81769,True,False,True,True
81770,True,True,True,True
81771,True,False,True,True
81772,True,False,False,True
81773,True,True,True,True
81774,True,True,True,True
81775,True,True,True,True
81776,True,True,True,True
81777,True,True,True,True
81778,True,True,True,True
81779,True,True,True,True
81780,True,True,True,True
81781,True,False,False,True
81782,True,False,True,True
81783,True,False,False,True
81784,True,True,True,True
81785,True,True,True,True
81786,True,True,True,True
81787,True,True,True,True
81788,True,True,True,True
81789,True,True,True,True
81790,True,True,True,True
81791,True,True,True,True
